"census_tract","total_population","california_county","zip","approximate_location","longitude","latitude","ces_4_0_score","ces_4_0_percentile","ces_4_0_percentile_range","ozone","ozone_pctl","pm2_5","pm2_5_pctl","diesel_pm","diesel_pm_pctl","drinking_water","drinking_water_pctl","lead","lead_pctl","pesticides","pesticides_pctl","tox_release","tox_release_pctl","traffic","traffic_pctl","cleanup_sites","cleanup_sites_pctl","groundwater_threats","groundwater_threats_pctl","haz_waste","haz_waste_pctl","imp_water_bodies","imp_water_bodies_pctl","solid_waste","solid_waste_pctl","pollution_burden","pollution_burden_score","pollution_burden_pctl","asthma","asthma_pctl","low_birth_weight","low_birth_weight_pctl","cardiovascular_disease","cardiovascular_disease_pctl","education","education_pctl","linguistic_isolation","linguistic_isolation_pctl","poverty","poverty_pctl","unemployment","unemployment_pctl","housing_burden","housing_burden_pctl","pop_char","pop_char_score","pop_char_pctl","direct","indirect","avg_env","scaled_comp_env","avg_pop","scaled_comp_pop","water_risk_score","PCT"
6073017018,4087,"San Diego",92129,"San Diego",-117.1019,32.96152,15.37,26.4,"25-30%",0.048,53.73,9.482169,44.32,0.362,82.05,312.86,28.99,28.46,22.17,0,0,12.28041,9.36,2042.438,87.75,3.5,33.87,17.5,64.22,0.22,38.7,8,72.15,0,0,41.29,5.04,46.68,19.11,7.95,4.76,45.87,7.86,12.6,6.3,27.2,9.7,60.62,27.3,49.12,3,17.11,13.2,29.16,29.39,3.05,19.15,55.12,9.675,43.19667,0,29.3136,0,0,74
6037910210,7239,"Los Angeles",93551,"Palmdale",-118.1948,34.61736,15.37,26.39,"25-30%",0.062,88.7,7.290853,8.36,0.064,23.75,466.01,55.96,18.42,10.71,0,0,2855.883,84.13,573.4565,26.44,0,0,0,0,0.15,26.67,0,0,0,0,26.62,3.25,11.33,51.51,58.54,4.45,37.23,15.95,71.3,10.6,44.01,3.7,29.53,16.3,25.25,7,67.48,9.3,11.24,45.6,4.73,43.73,18.65333,6.6675,16.88056,0,28.4016,0,0,74
6073017041,5923,"San Diego",92064,"Poway",-117.044,32.9658,15.37,26.37,"25-30%",0.049,59.69,9.513273,44.65,0.056,20.56,307.69,25.48,23.85,16.57,0,0,14.5272,10.19,1014.519,58.84,1,17.08,22,71.09,0.535,71.59,3,33.16,0,0,32.53,3.97,22.94,24.57,15.65,4.23,32,9.81,28.12,11.5,46.81,3.9,30.69,19.4,33,9,81.69,18.1,54.63,37.31,3.87,30.99,43.24333,17.8975,40.76056,0,39.4912,0,0,74
6065041910,7685,"Riverside",92883,"Temescal Valley",-117.495,33.78922,15.37,26.36,"25-30%",0.059,79.99,11.74464,67.79,0.233,67.63,738.92,84.59,1.28,0.21,0,0,675.566,57.48,3575.495,97.95,1.5,20.47,3,22.12,0.325,53.51,0,0,1,35.72,46.76,5.71,61.54,23.69,14.16,2.88,7.95,13.88,59.5,8,34.38,3,23.77,17.5,28.42,2.4,9.72,12.8,27.22,25.95,2.69,14.59,35.57,13.3775,32.63167,0,19.7616,0,0,74
6085502604,4116,"Santa Clara",95008,"Campbell",-121.9372,37.28376,15.36,26.35,"25-30%",0.04,20.85,8.29335,18.05,0.315,78.01,291.53,22.74,21.7,14.11,0,0,170,31.53,1988.267,86.85,7,50.32,49.05,89.92,0.355,56.69,2,23.88,2,52.9,40.93,5,45.54,30.78,26.43,5.87,72.48,10.25,31.97,1.4,3.52,5.7,41.44,14,19.6,0.8,0.91,9.7,12.79,29.64,3.07,19.48,45.51333,14.1725,39.79056,0,12.5216,0,0,74
6059110012,5131,"Orange",90740,"Seal Beach",-118.0583,33.77807,15.36,26.34,"25-30%",0.042,26.7,11.71064,66.72,0.253,70.43,422.09,48.55,31.78,26.3,0,0,6345.127,94.54,2842.121,95.08,0,0,13,54.52,0.41,62.48,3,33.16,3.5,66.69,50.15,6.12,70.73,22.98,13.16,4.04,27.6,10.67,35.41,3.3,12.55,2.4,18.91,5.9,2.6,6.3,60.57,11.4,20.27,24.18,2.51,12.33,45.41,15.62,40.68667,0,18.384,0,0,74
6037186203,3416,"Los Angeles",90065,"Los Angeles",-118.2153,34.115,15.35,26.32,"25-30%",0.052,66.81,11.78456,69.21,0.057,20.68,488.79,59.71,50.54,52.34,0,0,1442.405,72.23,227.0274,5.09,0.25,4.12,0,0,0.085,11.08,0,0,2,52.9,33.38,4.08,25.2,39.39,40.58,5.05,53.85,8.59,17.9,9.9,41.6,2.7,21.42,23.4,41.48,NA,NA,14.6,36.21,36.31,3.77,29.45,19.90333,2.77,15.11556,0,NA,NA,NA,NA
6059099404,4420,"Orange",92647,"Huntington Beach",-118.0193,33.70746,15.35,26.31,"25-30%",0.043,32.15,11.3415,58.41,0.045,15.98,349.16,36.17,28.03,21.55,0,0,4293.173,90.44,702.7109,36.33,17,78.01,3.7,23.69,0.21,37.68,2,23.88,0.7,24.83,36.79,4.49,33.58,33.38,30.96,6.09,77.05,9.34,23.94,2.3,7.4,2.1,16.36,13.5,18.44,4.7,40.6,12.7,26.67,32.94,3.42,24.22,27.91333,9.42,24.88889,0,17.5152,0,0,74
6001404900,4197,"Alameda",94602,"Oakland",-122.2215,37.80415,15.34,26.3,"25-30%",0.029,3.12,9.27123,41.53,0.336,79.94,110.41,4.21,61.25,67.47,0,0,476.139,50.61,1621.378,80.54,0,0,30,79.69,0.16,28.3,1,12.45,0,0,35.32,4.31,29.92,68.19,77.27,5.14,56.12,8.47,16.94,5.4,23.3,4.7,36,11.4,13.27,1,1.34,11,18.47,34.29,3.56,26.16,32.11667,7.075,26.12778,0,14.7808,0,0,74
6037920104,2933,"Los Angeles",91384,"Unincorporated Los Angeles County area",-118.7323,34.55301,15.34,26.29,"25-30%",0.059,78.26,7.997537,13.32,0.015,5.49,465.16,55.88,25.21,18.06,0,0,24.258,12.64,2879.206,95.26,0,0,5,30.88,0.7,78.4,3,33.16,3,63.67,36.98,4.52,34.19,29.34,23.87,4.9,49.62,10.49,34.05,10.9,44.94,1.2,8.49,5.6,2.2,6.5,62.4,13.4,30.2,32.74,3.4,23.95,39.97333,19.6,39.71556,0,23.7168,0,0,74
6037620102,3355,"Los Angeles",90245,"El Segundo",-118.4181,33.92019,15.33,26.27,"25-30%",0.043,32.15,11.87096,71.96,0.71,95.61,228.21,8.95,48.05,48.87,0,0,4142.027,89.93,1076.096,62.7,9.15,58.59,20.8,69.15,6.78,98.69,6,58.69,1.25,38.99,55.79,6.81,83.9,22.71,12.76,3.67,19.59,9.11,22.05,2.1,6.52,0.8,4.59,15.7,23.66,6.1,58.36,14,33.21,21.7,2.25,9.52,45.59667,24.6725,46.84611,0,20.2144,0,0,74
6095252908,3993,"Solano",95687,"Vacaville",-121.9569,38.34241,15.33,26.26,"25-30%",0.044,35.16,7.688927,10.88,0.073,27.03,267.16,17.48,45.69,45.39,0,0,391.225,46.6,569.8782,26.19,0,0,0,0,0.225,39.77,4,43.78,0,0,22.97,2.8,6.11,77.03,83.44,5.57,66.05,15.25,68.1,7.6,32.62,1.7,13.3,25.2,44.87,5.8,55.02,11,18.47,52.69,5.47,54.32,20.42,9.9425,20.24167,0,26.2848,0,0,74
6053013800,6200,"Monterey",93955,"Seaside",-121.8296,36.61292,15.32,26.25,"25-30%",0.034,10.57,5.970805,3.04,0.046,16.25,473.16,57.32,60.09,65.85,0,0,1.632133,5.44,226.0635,5.03,12,68.94,4.75,28.08,0.035,4.94,0,0,0,0,20.42,2.49,3.35,63.02,72.48,6.04,75.96,12.15,47.18,24.8,72.94,6.5,46,25.1,44.62,7.4,70.9,13.7,31.74,59.22,6.14,64.35,28.46667,1.235,19.80111,0,42.592,0,0,74
6087100500,6440,"Santa Cruz",95060,"Santa Cruz",-122.064,36.9702,15.32,26.24,"25-30%",0.036,13.62,6.077467,3.45,0.154,52.25,274.5,18.02,25.69,18.58,3026.14,95.17,24.76733,12.79,468.3914,18.49,8.75,54.61,8.25,41.42,0.35,56.4,5,51.22,1.1,36.47,35.37,4.32,30.08,26.03,18.38,3.41,14.78,9.04,21.44,2.6,8.99,2.6,20.58,43.9,74.56,5.6,52.52,32.8,94.26,34.19,3.55,25.98,36.88667,37.8925,49.85278,0,40.1456,0,0,74
6067008404,3623,"Sacramento",95630,"Folsom",-121.1757,38.67597,15.31,26.22,"25-30%",0.054,70.28,7.615004,10.37,0.045,16,208.29,8.39,57.35,62.02,0,0,28.54683,13.8,619.5159,29.79,1,17.08,21,69.58,0.385,59.79,1,12.45,2.35,55.72,31.86,3.89,21.66,26.26,18.74,5.53,65.18,12.14,46.93,9.8,41.23,0.9,5.64,31,55.39,2.3,8.69,17.2,50.27,37.93,3.93,32.05,30.14,14.9475,30.05833,0,25.7952,0,0,74
6111008005,2706,"Ventura",93065,"Simi Valley",-118.7658,34.25908,15.3,26.21,"25-30%",0.053,67.9,9.408861,43.31,0.054,19.61,432.87,50.54,44.34,43.39,0,0,64.97987,20.03,448.3978,17.33,0,0,0,0,0,0,11,86.96,0,0,27.64,3.37,13.22,43.24,46.49,2.95,8.69,13.97,60.06,13.6,52.13,1.7,13.3,22.6,39.82,7.6,72.53,21.1,67.26,43.71,4.53,40.73,45.83333,0,30.55556,0,39.2064,0,0,75
6073013412,4691,"San Diego",91902,"Bonita",-117.0387,32.64992,15.3,26.2,"25-30%",0.043,32.15,10.27871,50.94,0.199,61.88,330.45,31.7,24.96,17.81,0,0,676.7237,57.51,1450.194,76.95,0,0,0,0,0.345,55.42,8,72.15,0,0,35.92,4.39,31.54,37.04,36.55,4.49,38.49,8.28,15.27,7.3,31.36,4.5,34.65,18.2,30.04,6.3,60.57,13.2,29.16,33.63,3.49,25.19,34.61667,13.855,32.31444,0,29.7248,0,0,75
6081604800,5028,"San Mateo",94030,"Millbrae",-122.3978,37.59953,15.3,26.19,"25-30%",0.034,10.57,8.435714,21.28,0.115,41.97,303.38,24.92,53.56,56.58,0,0,182.4487,32.93,925.1986,53.33,5.2,43.04,34.8,82.98,0.71,78.76,9,77.3,0,0,38.94,4.75,40.07,38.09,38.2,3.51,16.37,9.76,27.74,5.4,23.3,7.5,51.1,9.8,9.64,4.6,39.21,17.1,49.72,31.02,3.22,21.44,61.73333,19.69,54.28222,0,27.6752,0,0,75
6075047901,7589,"San Francisco",94121,"San Francisco",-122.5099,37.78249,15.29,26.17,"25-30%",0.032,6.38,8.494082,22.55,0.12,43.51,258.79,15.04,53.4,56.38,0,0,434.4377,48.9,375.4099,12.55,5.25,43.19,7.5,39.45,0.5,69.4,10,82.97,0.1,2.52,32.94,4.02,23.95,30.08,25.22,4.57,40.47,9.45,25.07,11.3,46.23,12.8,70.88,17.1,27.35,3.7,26.86,16,43.89,36.65,3.8,29.85,45.82,17.35,42.11333,0,34.4336,0,0,75
6.027e+09,5466,"Inyo",93514,"Bishop",-118.4056,37.36481,15.28,26.16,"25-30%",0.04,17.71,4.985462,1.08,0.051,18.57,374.47,39.6,54.58,57.97,0.4,35.97,0,0,524.9055,22.94,0,0,4,26.17,0.3,50.14,1,12.45,0,0,22.07,2.69,4.83,64.9,74.26,7.05,90.39,14.09,60.78,7.8,33.49,0.3,0.51,28,50.52,5.4,49.86,14.7,36.65,54.68,5.67,57.14,26.07333,21.5275,31.73389,0,27.3648,0,0,75
6065049700,9342,"Riverside",92562,"Unincorporated Riverside County area",-117.2444,33.52461,15.27,26.15,"25-30%",0.054,69.57,8.626337,27.22,0.044,15.64,660.52,72.42,8.36,2.84,7.76,58.21,18.00537,11.02,360.0655,11.69,0.5,7.71,0,0,0.31,51.73,14,93.36,0,0,32.57,3.98,23.04,37.2,36.78,2.79,6.89,21.37,91.92,8.4,35.88,0,0,14.6,20.95,9.3,83.22,6.9,4.03,37.01,3.84,30.46,55.26,27.485,55.16333,0,23.0528,0,0,75
6073017603,2573,"San Diego",92024,"Encinitas",-117.2904,33.0577,15.25,26.13,"25-30%",0.043,32.15,9.485891,44.37,0.438,86.92,229.88,9,19.51,11.71,93.17,76.52,36.0194,15.77,1839.634,84.55,0,0,32.3,81.47,0.16,28.3,8,72.15,0.2,9.67,42.85,5.23,51.18,18.32,6.94,3.79,21.82,9.5,25.5,13.2,51.23,0,0,14.6,20.95,5.4,49.86,21.4,68.54,28.1,2.92,17.32,54.20667,26.205,53.60778,0,30.4928,0,0,75
6001441301,3301,"Alameda",94536,"Fremont",-122.0027,37.57173,15.25,26.12,"25-30%",0.038,16.78,8.483313,22.35,0.262,71.92,204.79,8.28,11.01,4.39,0.59,39.48,209.826,35.51,949.371,55.04,7.2,50.77,10,47.43,0.02,2.51,1,12.45,0.5,22.08,30.16,3.68,18.03,40.03,41.58,8.22,97.28,11.55,42.6,3.6,14.17,4.4,33.94,11.1,12.69,2.5,10.66,12.4,25.32,39.92,4.14,35.24,22.72,10.4975,22.145,0,15.4848,0,0,75
6085502800,4363,"Santa Clara",95124,"San Jose",-121.923,37.25567,15.25,26.11,"25-30%",0.041,24.88,8.118638,15.12,0.251,70.08,291.53,22.74,58.48,63.69,0,0,134.453,27.41,1330.679,73.24,12,68.94,15,59.6,0.36,57.46,0,0,0,0,37.16,4.54,34.84,30.75,26.33,6.08,76.82,9.3,23.59,6.9,29.68,6.5,46,6.6,3.54,2.6,11.87,11.7,21.57,32.39,3.36,23.54,27.44667,14.365,27.87444,0,18.0256,0,0,75
6037460100,6196,"Los Angeles",91001,"Altadena",-118.1162,34.19205,15.23,26.1,"25-30%",0.061,84.58,11.46362,60.21,0.038,13.7,727.28,83.15,65.39,73.43,0.01,13.59,1085.359,65.58,285.8991,7.56,6,46.08,1.5,10.64,0.125,21.96,0,0,0.2,9.67,39.37,4.81,41.16,36.14,35.17,5.91,73.33,8.66,18.39,4.5,18.81,0.8,4.59,5.4,1.98,5.2,46.99,11.7,21.57,30.54,3.17,20.7,31.26333,8.8875,26.76722,0,15.0304,0,0,75
6085512052,4473,"Santa Clara",95123,"San Jose",-121.8643,37.24849,15.22,26.08,"25-30%",0.041,24.88,8.107015,14.95,0.155,52.5,291.53,22.74,32.64,27.45,0,0,95.7554,23.12,862.9983,48.71,0,0,13,54.52,0.32,52.64,4,43.78,0,0,27.93,3.41,13.85,41.72,44.24,6.37,81.7,9.62,26.41,6.3,27.2,8.1,53.86,17.9,29.21,4,30.88,14.4,35.27,43.03,4.46,39.71,40.34667,13.16,35.67111,0,28.2272,0,0,75
6073009511,4413,"San Diego",92124,"San Diego",-117.1086,32.80369,15.22,26.07,"25-30%",0.045,39.99,9.204593,40.67,0.177,57.7,312.86,28.99,55.39,59.37,0,0,201.3279,34.81,2817.705,94.89,0,0,3.75,25.09,0.185,31.38,8,72.15,0.25,11.59,39.05,4.77,40.4,24.65,15.79,4.32,34.18,6.22,4.32,1.4,3.52,0,0,30.9,55.24,6.5,62.4,35,96.08,30.77,3.19,21.07,42.07667,7.845,33.28111,0,34.7584,0,0,75
6097153401,6373,"Sonoma",95472,"Unincorporated Sonoma County area",-122.8423,38.41297,15.21,26.06,"25-30%",0.032,6.38,6.535714,5.09,0.088,32.72,489.01,59.75,48.91,49.97,129.96,78.86,0.006141967,0.95,690.1901,35.23,0,0,37,84.34,0.1,16.64,6,58.69,4,70.42,37.75,4.61,36.54,33.48,31.09,3.74,20.89,8.95,20.6,5.2,22.22,0.7,3.74,18.5,30.78,8.3,77.1,20.1,63.26,31.81,3.3,22.42,67.59333,23.875,60.97889,0,31.536,0,0,75
6095252306,3353,"Solano",94534,"Fairfield",-122.0643,38.26557,15.21,26.05,"25-30%",0.041,22.19,8.688059,29.41,0.274,73.67,288,20.02,21.67,14.09,0,0,592.8537,54.88,1782.659,83.53,0,0,0,0,0.21,37.68,1,12.45,0,0,28.16,3.44,14.1,53.55,60.85,5.91,73.33,9.91,29.24,9.9,41.6,0.8,4.59,12.2,15.03,5,44.35,16.9,48.52,42.64,4.42,39.09,10.82333,9.42,13.49556,0,24.6544,0,0,75
6059099246,3476,"Orange",92646,"Huntington Beach",-117.9756,33.67948,15.21,26.03,"25-30%",0.045,39.99,11.26669,57.57,0.209,63.73,349.16,36.17,38.78,35.32,0,0,3442.087,86.53,754.5205,40.81,0,0,20,68.42,0.065,8.95,1,12.45,3.5,66.69,40.45,4.94,44.07,31.91,28.61,4.81,47.1,11.27,40.19,5.4,23.3,4.4,33.94,12.2,15.03,3.4,22.57,8.6,8.86,29.69,3.08,19.52,39.01333,2.2375,27.50056,0,16.592,0,0,75
6037800203,5533,"Los Angeles",91302,"Hidden Hills",-118.6727,34.1608,15.2,26.02,"25-30%",0.055,72.83,10.36908,51.57,0.145,50.09,321.03,30.36,22.41,15,0.07,23.03,505.9507,51.69,3457.109,97.64,0,0,21.75,70.61,0.085,11.08,15,94.56,0.7,24.83,46.09,5.63,59.8,19.96,9.3,6.42,82.46,7.12,8.25,0.9,1.46,1.4,10.45,9,8.07,4.3,35.02,15,38.78,26.05,2.7,14.71,65.17667,8.5275,49.13611,0,15.0048,0,0,75
6019005514,4041,"Fresno",93611,"Clovis",-119.7203,36.8448,15.2,26.01,"25-30%",0.062,88.7,13.53964,95.98,0.08,30.07,412.62,47.57,2.47,0.45,0,0,990.8137,63.42,679.3359,34.46,4,37.55,15,59.6,0.7,78.4,0,0,0,0,41.76,5.1,47.92,40.75,42.61,3.91,24.57,9.44,24.89,6.1,26.42,1.3,9.46,10.2,10.72,7,67.48,11.3,19.81,28.73,2.98,18.12,35.72333,19.6,36.88222,0,21.4224,0,0,75
6037431700,6000,"Los Angeles",91007,"Arcadia",-118.0421,34.1213,15.19,26,"25-30%",0.059,79.99,11.82561,70.45,0.055,19.88,669.92,73.72,42.05,39.9,0,0,1562.04,74.11,396.181,13.85,1,17.08,0.75,4.42,0.255,43.65,0,0,1,35.72,37.72,4.61,36.45,15.78,4.49,4.84,47.96,6.01,3.58,12,48.29,29.7,95.53,25,44.41,2.3,8.69,12.9,27.78,31.81,3.3,22.43,26.04667,10.9125,24.63944,0,35.952,0,0,75
6065043272,4957,"Riverside",92562,"Unincorporated Riverside County area",-117.3025,33.55159,15.19,25.98,"25-30%",0.054,70.62,8.833711,33.63,0.023,8.15,667.74,73.16,6.11,1.75,1.54,45.62,23.3799,12.37,310.6505,8.9,0,0,0,0,0.01,1.8,9,77.3,2,52.9,29.98,3.66,17.6,30.47,25.71,6.48,83.31,17.3,77.58,2.9,10.31,2.4,18.91,14.1,19.89,3.6,25.23,10.2,14.69,40,4.15,35.35,50.15333,11.855,41.33889,0,14.2448,0,0,75
6097152701,4804,"Sonoma",95403,"Larkfield-Wikiup",-122.7468,38.52898,15.18,25.97,"25-30%",0.035,11.56,7.07139,7.08,0.028,9.74,312.36,25.88,20.19,12.48,22.43,66.97,0.01112027,1.08,798.7743,44.18,6.15,46.4,9.5,44.83,0.205,35.98,3,33.16,13.5,95.01,31.94,3.9,21.82,37.31,36.95,5.11,55.38,9.68,26.89,10.4,43.41,2.6,20.58,26.7,48.03,2.8,14.39,17.2,50.27,37.54,3.89,31.37,34.62333,25.7375,40.24056,0,28.2688,0,0,75
6059075813,5060,"Orange",92867,"Orange",-117.8264,33.83138,15.18,25.96,"25-30%",0.048,55.38,11.97394,77.09,0.217,65.02,455.46,54.63,30.45,24.57,1.7,46.34,7565.35,95.85,1766.886,83.21,0,0,2,14.31,0.525,70.93,0,0,0.2,9.67,48.17,5.88,65.61,22.8,12.91,4.24,32.27,7.52,10.48,8.9,37.65,7.2,49.57,7.9,5.92,4.8,41.84,11.6,21.08,24.88,2.58,13.16,22.98,29.3175,34.865,0,24.9696,0,0,75
6075032602,4753,"San Francisco",94122,"San Francisco",-122.4826,37.7589,15.17,25.95,"25-30%",0.032,6.38,8.621553,26.99,0.291,75.38,258.79,15.04,78.08,87.56,0,0,350.635,44.7,2021.779,87.5,18,79.69,0,0,0.26,44.73,0,0,0.25,11.59,37.7,4.6,36.42,23.78,14.38,4.07,28.36,7.97,13.6,13.9,52.87,13.3,72.26,18,29.46,3.3,21.11,16.8,48.06,31.76,3.3,22.38,5.013333,11.1825,10.79722,0,35.8016,0,0,75
6065043217,3336,"Riverside",92591,"Temecula",-117.1368,33.52979,15.17,25.93,"25-30%",0.056,74.1,8.942917,36.03,0.143,49.36,358.79,36.88,13.75,6.52,0,0,9.44207,8.7,1047.937,61.04,0,0,0,0,0.285,47.41,7,66.74,0,0,30.33,3.7,18.47,37.94,37.9,3.12,10.59,22.52,94.27,9.6,40.46,0.8,4.59,20,34.21,5.4,49.86,12.9,27.78,39.48,4.1,34.75,34.54,11.8525,30.92833,0,25.104,0,0,75
6073008340,9762,"San Diego",92122,"San Diego",-117.2035,32.86808,15.16,25.92,"25-30%",0.045,42.56,9.43362,43.75,0.633,93.99,312.86,28.99,15.22,7.69,0,0,149.5933,29.17,1550.422,79.1,0,0,0,0,0.87,82.91,3,33.16,0.5,22.08,36.31,4.43,32.58,17.91,6.29,4.99,52.01,7.51,10.36,0.5,0.62,7.2,49.57,28.7,51.75,4.6,39.21,23,74.04,32.96,3.42,24.28,20.71667,20.7275,27.62944,0,34.4304,0,0,75
6023010502,6308,"Humboldt",95519,"McKinleyville",-124.0534,40.93315,15.16,25.91,"25-30%",0.027,0.19,6.154334,3.68,0.034,12,142.94,4.61,44.73,44.02,0.04,19.41,7.66559,8.28,338.0987,10.24,0,0,5.6,32.49,0.7,78.4,4,43.78,7.2,83.8,24.43,2.98,7.8,54.04,61.58,4.12,29.46,17.92,80.47,7.7,32.94,0,0,46.7,78.28,5.3,48.26,16.1,44.46,48.98,5.08,48.76,26.96,24.4525,34.275,0,32.6304,0,0,75
6073008351,4225,"San Diego",92126,"San Diego",-117.1501,32.90718,15.16,25.9,"25-30%",0.046,46.99,9.44187,43.83,0.119,43.26,312.86,28.99,25.59,18.46,0,0,94.46847,22.97,857.0008,48.34,0,0,0,0,0.505,69.58,2,23.88,0,0,27.3,3.33,12.61,35.03,33.57,5.66,68.14,10.17,31.24,4.9,20.86,7.2,49.57,26.8,48.2,3.8,28.2,21.8,69.91,43.83,4.55,40.89,17.62333,17.395,23.34556,0,34.6784,0,0,75
6075025300,4454,"San Francisco",94110,"San Francisco",-122.4202,37.74371,15.15,25.88,"25-30%",0.032,6.38,8.616685,26.82,0.303,76.83,258.79,15.04,61.88,68.37,0,0,316.2437,42.71,521.8357,22.68,2.25,27.49,20.5,68.92,0.785,80.99,0,0,0.65,23.05,34.93,4.27,28.79,64.8,74.21,3.86,23.27,10.78,36.42,7.9,33.89,4.4,33.94,14.1,19.89,3.2,19.59,9.5,12,34.25,3.55,26.08,27.98667,20.2475,32.15611,0,19.0896,0,0,75
6021010502,1594,"Glenn",95943,"Unincorporated Glenn County area",-122.0273,39.5092,15.15,25.87,"25-30%",0.048,51.92,8.108637,14.98,0.046,16.27,368.55,38.32,49.68,51.14,2050.26,93.03,12.41458,9.4,113.5543,1.39,0,0,17,63.37,0.1,16.64,11,86.96,3,63.67,38.41,4.69,38.66,27.72,21.37,1.82,1.33,13.88,59.5,24.2,71.75,NA,NA,32.1,57.14,2.2,7.77,6.1,2.79,31.13,3.23,21.63,62.88333,27.4175,60.20056,0,NA,NA,NA,NA
6.063e+09,5446,"Plumas",95971,"Quincy",-120.9336,39.93451,15.14,25.86,"25-30%",0.055,72.55,9.157441,40.01,0.01,3.97,222.8,8.78,47.28,47.65,0.15,28.76,0.273732,3.38,252.3031,6.04,0,0,17,63.37,0.3,50.14,1,12.45,9,88.93,31.92,3.9,21.75,51.45,58.42,3.53,16.77,14.85,65.32,6.5,28.08,1.6,12.28,28.3,51.09,3,17.11,13.7,31.74,37.45,3.88,31.16,28.2,19.725,31.95,0,22.448,0,0,75
6073008362,3414,"San Diego",92037,"San Diego",-117.2334,32.85897,15.14,25.84,"25-30%",0.045,39.99,9.521667,44.69,0.397,84.64,312.86,28.99,28.72,22.42,0,0,124.2313,26.08,1544.883,78.9,0,0,0,0,0.46,66.6,3,33.16,1,35.72,36.17,4.42,32.32,12.71,2.03,5.56,65.83,4.3,0.26,2.6,8.99,3.3,26.4,22.2,38.91,6.8,65.63,23.9,76.87,33.03,3.43,24.42,20.71667,16.65,24.91111,0,34.688,0,0,75
6073008502,7345,"San Diego",92117,"San Diego",-117.2068,32.83731,15.13,25.83,"25-30%",0.045,39.99,9.378283,42.96,0.11,40.45,312.86,28.99,60.29,66.23,0,0,144.8826,28.63,964.4882,55.86,0,0,1,6.97,0.11,19.25,14,93.36,0,0,33.23,4.06,24.77,37.27,36.9,4.56,40.11,9.6,26.22,9.5,40.07,NA,NA,31.2,55.69,4.7,40.6,9.9,13.56,35.95,3.73,28.79,43.10667,4.8125,31.94611,0,NA,NA,NA,NA
6065043009,5712,"Riverside",92530,"Lake Elsinore",-117.3889,33.7013,15.13,25.82,"25-30%",0.059,79.99,10.72369,53.22,0.082,30.47,330.35,31.68,19.73,11.88,0,0,298.6827,41.7,NA,NA,0,0,0,0,0.01,1.8,0,0,0,0,23.83,2.91,7.01,57.83,66.55,3.89,24.08,26.78,98.79,10.5,43.77,4.1,32.03,16.9,26.67,7.6,72.53,9.1,10.54,50.13,5.2,50.5,10.56,0.45,7.34,0,29.6864,0,0,75
6037480012,4975,"Los Angeles",91775,"East San Gabriel",-118.0741,34.11803,15.12,25.81,"25-30%",0.058,78.01,11.66235,64.82,0.17,56.39,561.73,65.78,55.01,58.8,0,0,1431.663,72.01,583.848,27.06,0,0,1,6.97,0.12,20.32,0,0,0,0,37.06,4.52,34.44,17.41,5.82,4.78,46.29,7.94,13.35,11.5,46.81,16.9,81.19,16.6,25.98,1.3,2.29,18.6,56.86,32.22,3.34,23.2,24.25,5.08,19.55333,0,34.1008,0,0,75
6055201601,2783,"Napa",94574,"St. Helena",-122.455,38.50229,15.12,25.79,"25-30%",0.037,14.92,7.957242,12.87,0.106,39.29,401.98,43.66,39.48,36.42,32.3,69.52,1.431794,5.13,732.2166,38.88,20.75,82.51,22.5,71.69,0.1,16.64,2,23.88,3,63.67,38.95,4.76,40.11,25.43,17.35,4.58,40.66,9.82,28.2,15.6,56.73,6.4,45.38,23.4,41.48,1,1.34,10.9,17.93,30.66,3.18,20.86,46.41,21.54,45.3,0,26.0576,0,0,75
6065044923,4122,"Riverside",92234,"Cathedral City",-116.4671,33.84135,15.12,25.78,"25-30%",0.062,88.7,6.866332,6.33,0.261,71.8,407.93,45.36,25.25,18.11,0,0,0.06043537,2.18,585.1772,27.18,0,0,0,0,0,0,0,0,0,0,21.64,2.64,4.48,42.89,45.96,1.87,1.5,14.87,65.45,17.7,60.91,11.6,67.45,35.8,62.84,13.9,95.6,23.8,76.54,55.15,5.72,57.92,15.12,0,10.08,0,58.1344,0,0,75
6037408722,4313,"Los Angeles",91748,"Rowland Heights",-117.9024,33.97003,15.1,25.77,"25-30%",0.051,63.61,12.07967,83.07,0.034,12.05,425.42,49.03,48.38,49.26,0,0,2525.287,82.68,587.764,27.34,0,0,0,0,0,0,0,0,0,0,30.59,3.73,19.08,28.38,22.56,3.02,9.51,9.84,28.45,12.3,49.19,20.2,86.9,19.9,33.98,6.3,60.57,18.9,58.23,38.97,4.04,33.84,16.34333,0,10.89556,0,46.2192,0,0,75
6.007e+09,4075,"Butte",95973,"Chico",-121.8638,39.7754,15.09,25.76,"25-30%",0.047,47.38,9.158938,40.05,0.165,54.93,283.11,19.28,21.81,14.34,85.74,76.03,1.247116,4.68,658.685,32.84,1,17.08,0,0,0.16,28.3,1,12.45,1,35.72,30.36,3.71,18.57,43.89,47.43,3.31,13.14,11.77,44.25,9,38.13,1.6,12.28,31.1,55.5,4.7,40.6,22.2,71.15,39.24,4.07,34.24,10.57667,26.0825,24.43944,0,34.8256,0,0,75
